Target_Vehicle,Source_Vehicle,Target_Model,Source_Model,Attack,Epsilon,Accuracy,F1
sonata,sonata,CNN,FCN,FGSM,0.2,0.560641627543036,0.4900926958269174
sonata,sonata,CNN,FCN,FGSM,0.3,0.37245696400625977,0.3359898299644982
sonata,sonata,CNN,FCN,PGD,0.1,0.6889671361502347,0.6120346872744825
sonata,sonata,CNN,FCN,PGD,0.2,0.6592331768388107,0.5847333503605674
sonata,sonata,CNN,FCN,PGD,0.3,0.6161971830985915,0.5445707393950212
sonata,sonata,CNN,FCN,RFGSM,0.1,0.6924882629107981,0.6152644452262486
sonata,sonata,CNN,FCN,RFGSM,0.2,0.6924882629107981,0.6152644452262486
sonata,sonata,CNN,FCN,RFGSM,0.3,0.6928794992175273,0.6156233867473715
sonata,sonata,CNN,CNN,BIM,0.1,0.6334115805946792,0.5607852939216078
sonata,sonata,CNN,CNN,BIM,0.2,0.6334115805946792,0.5607852939216078
sonata,sonata,CNN,CNN,BIM,0.3,0.6334115805946792,0.5607852939216078
sonata,sonata,CNN,CNN,FGSM,0.1,0.6060250391236307,0.5348606762680025
sonata,sonata,CNN,CNN,FGSM,0.2,0.5050860719874805,0.4345835417479384
sonata,sonata,CNN,CNN,FGSM,0.3,0.32198748043818465,0.3077052810653057
sonata,sonata,CNN,CNN,PGD,0.1,0.6032863849765259,0.5322275187563843
sonata,sonata,CNN,CNN,PGD,0.2,0.5410798122065728,0.4698784245017738
sonata,sonata,CNN,CNN,PGD,0.3,0.5023474178403756,0.43144728646976604
sonata,sonata,CNN,CNN,RFGSM,0.1,0.6161971830985915,0.5445707393950212
sonata,sonata,CNN,CNN,RFGSM,0.2,0.6165884194053208,0.5449421268386785
sonata,sonata,CNN,CNN,RFGSM,0.3,0.6161971830985915,0.5445707393950212
sonata,sonata,CNN,LSTM,BIM,0.1,0.7022691705790297,0.6242457187601936
sonata,sonata,CNN,LSTM,BIM,0.2,0.7022691705790297,0.6242457187601936
sonata,sonata,CNN,LSTM,BIM,0.3,0.7022691705790297,0.6242457187601936
sonata,sonata,CNN,LSTM,FGSM,0.1,0.6697965571205008,0.5944490573796419
sonata,sonata,CNN,LSTM,FGSM,0.2,0.5805946791862285,0.510050259136421
sonata,sonata,CNN,LSTM,FGSM,0.3,0.5074334898278561,0.43305909590664754
sonata,sonata,CNN,LSTM,PGD,0.1,0.6991392801251957,0.6213696399348609
sonata,sonata,CNN,LSTM,PGD,0.2,0.6748826291079812,0.599117853951596
sonata,sonata,CNN,LSTM,PGD,0.3,0.6439749608763693,0.5706259656994551
sonata,sonata,CNN,LSTM,RFGSM,0.1,0.7003129890453834,0.6224478970247117
sonata,sonata,CNN,LSTM,RFGSM,0.2,0.7003129890453834,0.6224478970247117
sonata,sonata,CNN,LSTM,RFGSM,0.3,0.7003129890453834,0.6224478970247117
sonata,sonata,LSTM,FCN,BIM,0.1,0.36971830985915494,0.3102807129485231
sonata,sonata,LSTM,FCN,BIM,0.2,0.36971830985915494,0.3102807129485231
sonata,sonata,LSTM,FCN,BIM,0.3,0.36971830985915494,0.3102807129485231
sonata,sonata,LSTM,FCN,FGSM,0.1,0.49139280125195617,0.41347157269760404
sonata,sonata,LSTM,FCN,FGSM,0.2,0.36502347417840375,0.2738494970704468
sonata,sonata,LSTM,FCN,FGSM,0.3,0.24100156494522693,0.09709962168978563
sonata,sonata,LSTM,FCN,PGD,0.1,0.24921752738654146,0.12736593839281987
sonata,sonata,LSTM,FCN,PGD,0.2,0.24139280125195617,0.10223174797577737
sonata,sonata,LSTM,FCN,PGD,0.3,0.24100156494522693,0.09790209790209792
sonata,sonata,LSTM,FCN,RFGSM,0.1,0.3669796557120501,0.3071848463272153
sonata,sonata,LSTM,FCN,RFGSM,0.2,0.36658841940532083,0.30674048628469547
sonata,sonata,LSTM,FCN,RFGSM,0.3,0.36658841940532083,0.30674048628469547
sonata,sonata,LSTM,CNN,BIM,0.1,0.7597809076682316,0.7012573496293231
sonata,sonata,LSTM,CNN,BIM,0.2,0.7597809076682316,0.7012573496293231
sonata,sonata,LSTM,CNN,BIM,0.3,0.7597809076682316,0.7012573496293231
sonata,sonata,LSTM,CNN,FGSM,0.1,0.508998435054773,0.43408697800840124
sonata,sonata,LSTM,CNN,FGSM,0.2,0.24100156494522693,0.09709962168978563
sonata,sonata,LSTM,CNN,FGSM,0.3,0.24100156494522693,0.09709962168978563
sonata,sonata,LSTM,CNN,PGD,0.1,0.5289514866979655,0.4671495344414669
sonata,sonata,LSTM,CNN,PGD,0.2,0.28442879499217527,0.1830641458863769
sonata,sonata,LSTM,CNN,PGD,0.3,0.2445226917057903,0.10560988626361059
sonata,sonata,LSTM,CNN,RFGSM,0.1,0.5352112676056338,0.4816674362984205
sonata,sonata,LSTM,CNN,RFGSM,0.2,0.5344287949921753,0.4801300186366977
sonata,sonata,LSTM,CNN,RFGSM,0.3,0.534037558685446,0.47903387548974397
sonata,sonata,LSTM,LSTM,BIM,0.1,0.24569640062597808,0.12678843226788433
sonata,sonata,LSTM,LSTM,BIM,0.2,0.24569640062597808,0.12678843226788433
sonata,sonata,LSTM,LSTM,BIM,0.3,0.24569640062597808,0.12678843226788433
sonata,sonata,LSTM,LSTM,FGSM,0.1,0.4953051643192488,0.38086685812894816
sonata,sonata,LSTM,LSTM,FGSM,0.2,0.36502347417840375,0.2737136896611377
sonata,sonata,LSTM,LSTM,FGSM,0.3,0.36502347417840375,0.2737136896611377
sonata,sonata,LSTM,LSTM,PGD,0.1,0.24100156494522693,0.10803226937916521
sonata,sonata,LSTM,LSTM,PGD,0.2,0.24100156494522693,0.10144927536231885
sonata,sonata,LSTM,LSTM,PGD,0.3,0.24100156494522693,0.09824561403508772
sonata,sonata,LSTM,LSTM,RFGSM,0.1,0.24100156494522693,0.1216429699842022
sonata,sonata,LSTM,LSTM,RFGSM,0.2,0.24100156494522693,0.1216429699842022
sonata,sonata,LSTM,LSTM,RFGSM,0.3,0.24100156494522693,0.1216429699842022
sonata,soul,FCN,FCN,BIM,0.1,0.2767932489451477,0.1342719455730889
sonata,soul,FCN,FCN,BIM,0.2,0.2767932489451477,0.1342719455730889
sonata,soul,FCN,FCN,BIM,0.3,0.2767932489451477,0.1342719455730889
sonata,soul,FCN,FCN,FGSM,0.1,0.2742616033755274,0.1076158940397351
sonata,soul,FCN,FCN,FGSM,0.2,0.2742616033755274,0.1076158940397351
sonata,soul,FCN,FCN,FGSM,0.3,0.2742616033755274,0.1076158940397351
sonata,soul,FCN,FCN,PGD,0.1,0.2759493670886076,0.12356672881973468
sonata,soul,FCN,FCN,PGD,0.2,0.2742616033755274,0.10935397039030956
sonata,soul,FCN,FCN,PGD,0.3,0.2742616033755274,0.1077586206896552
sonata,soul,FCN,FCN,RFGSM,0.1,0.2767932489451477,0.1342719455730889
sonata,soul,FCN,FCN,RFGSM,0.2,0.2767932489451477,0.1342719455730889
sonata,soul,FCN,FCN,RFGSM,0.3,0.2767932489451477,0.1342719455730889
sonata,soul,FCN,CNN,BIM,0.1,0.28270042194092826,0.1411942384549634
sonata,soul,FCN,CNN,BIM,0.2,0.28270042194092826,0.1411942384549634
sonata,soul,FCN,CNN,BIM,0.3,0.28270042194092826,0.1411942384549634
sonata,soul,FCN,CNN,FGSM,0.1,0.2776371308016878,0.13526980475534875
sonata,soul,FCN,CNN,FGSM,0.2,0.2742616033755274,0.1076158940397351
sonata,soul,FCN,CNN,FGSM,0.3,0.2742616033755274,0.1076158940397351
sonata,soul,FCN,CNN,PGD,0.1,0.280168776371308,0.13344739617828144
sonata,soul,FCN,CNN,PGD,0.2,0.2742616033755274,0.10972316002700877
sonata,soul,FCN,CNN,PGD,0.3,0.2742616033755274,0.1077586206896552
sonata,soul,FCN,CNN,RFGSM,0.1,0.2869198312236287,0.14479800306771723
sonata,soul,FCN,CNN,RFGSM,0.2,0.2869198312236287,0.14479800306771723
sonata,soul,FCN,CNN,RFGSM,0.3,0.2869198312236287,0.14479800306771723
sonata,soul,FCN,LSTM,BIM,0.1,0.2759493670886076,0.13327105306046422
sonata,soul,FCN,LSTM,BIM,0.2,0.2759493670886076,0.13327105306046422
sonata,soul,FCN,LSTM,BIM,0.3,0.2759493670886076,0.13327105306046422
sonata,soul,FCN,LSTM,FGSM,0.1,0.2742616033755274,0.13126009693053312
sonata,soul,FCN,LSTM,FGSM,0.2,0.2742616033755274,0.1076158940397351
sonata,soul,FCN,LSTM,FGSM,0.3,0.2742616033755274,0.1076158940397351
sonata,soul,FCN,LSTM,PGD,0.1,0.2742616033755274,0.1311541565778854
sonata,soul,FCN,LSTM,PGD,0.2,0.2742616033755274,0.11363636363636363
sonata,soul,FCN,LSTM,PGD,0.3,0.2742616033755274,0.10811709913506319
sonata,soul,FCN,LSTM,RFGSM,0.1,0.2751054852320675,0.13226710947001974
sonata,soul,FCN,LSTM,RFGSM,0.2,0.2759493670886076,0.13327105306046422
sonata,soul,FCN,LSTM,RFGSM,0.3,0.2759493670886076,0.13327105306046422
sonata,soul,CNN,FCN,BIM,0.1,0.39156118143459917,0.24815029273627998
sonata,soul,CNN,FCN,BIM,0.2,0.39156118143459917,0.24815029273627998
sonata,soul,CNN,FCN,BIM,0.3,0.39156118143459917,0.24815029273627998
sonata,soul,CNN,FCN,FGSM,0.1,0.3789029535864979,0.23731616381478954
sonata,soul,CNN,FCN,FGSM,0.2,0.3189873417721519,0.18078813282450176
sonata,soul,CNN,FCN,FGSM,0.3,0.29620253164556964,0.15715112641466872
sonata,soul,CNN,FCN,PGD,0.1,0.39071729957805906,0.24743825538623226
sonata,soul,CNN,FCN,PGD,0.2,0.3763713080168776,0.23510859113365828
sonata,soul,CNN,FCN,PGD,0.3,0.35780590717299576,0.21847298952494532
sonata,soul,CNN,FCN,RFGSM,0.1,0.389873417721519,0.2467247903826412
sonata,soul,CNN,FCN,RFGSM,0.2,0.389873417721519,0.2467247903826412
sonata,soul,CNN,FCN,RFGSM,0.3,0.39071729957805906,0.24743825538623226
sonata,soul,CNN,CNN,BIM,0.1,0.3780590717299578,0.23658186009233562
sonata,soul,CNN,CNN,BIM,0.2,0.3780590717299578,0.23658186009233562
sonata,soul,CNN,CNN,BIM,0.3,0.3780590717299578,0.23658186009233562
sonata,soul,CNN,CNN,FGSM,0.1,0.3679324894514768,0.22795802098950527
sonata,soul,CNN,CNN,FGSM,0.2,0.309704641350211,0.17323135622132332
sonata,soul,CNN,CNN,FGSM,0.3,0.2683544303797468,0.1313173156586578
sonata,soul,CNN,CNN,PGD,0.1,0.3620253164556962,0.22232541558782695
sonata,soul,CNN,CNN,PGD,0.2,0.3333333333333333,0.1952459297343616
sonata,soul,CNN,CNN,PGD,0.3,0.31476793248945145,0.17647046516785292
sonata,soul,CNN,CNN,RFGSM,0.1,0.3763713080168776,0.23510859113365828
sonata,soul,CNN,CNN,RFGSM,0.2,0.37130801687763715,0.23065086977413427
sonata,soul,CNN,CNN,RFGSM,0.3,0.3763713080168776,0.23510859113365828
sonata,soul,CNN,LSTM,BIM,0.1,0.39324894514767933,0.2495701160129326
sonata,soul,CNN,LSTM,BIM,0.2,0.39324894514767933,0.2495701160129326
sonata,soul,CNN,LSTM,BIM,0.3,0.39324894514767933,0.2495701160129326
sonata,soul,CNN,LSTM,FGSM,0.1,0.37468354430379747,0.2336290494989291
sonata,soul,CNN,LSTM,FGSM,0.2,0.32236286919831225,0.18424010277290043
sonata,soul,CNN,LSTM,FGSM,0.3,0.28354430379746837,0.1423532375913328
sonata,soul,CNN,LSTM,PGD,0.1,0.3924050632911392,0.24886091032687147
sonata,soul,CNN,LSTM,PGD,0.2,0.3763713080168776,0.23510859113365828
sonata,soul,CNN,LSTM,PGD,0.3,0.35780590717299576,0.21847298952494532
sonata,soul,CNN,LSTM,RFGSM,0.1,0.39324894514767933,0.2495701160129326
sonata,soul,CNN,LSTM,RFGSM,0.2,0.39409282700421944,0.2502779176105378
sonata,soul,CNN,LSTM,RFGSM,0.3,0.39324894514767933,0.2495701160129326
sonata,soul,LSTM,FCN,BIM,0.1,0.2759493670886076,0.13327105306046422
sonata,soul,LSTM,FCN,BIM,0.2,0.2759493670886076,0.13327105306046422
sonata,soul,LSTM,FCN,BIM,0.3,0.2759493670886076,0.13327105306046422
sonata,soul,LSTM,FCN,FGSM,0.1,0.2742616033755274,0.1076158940397351
sonata,soul,LSTM,FCN,FGSM,0.2,0.2742616033755274,0.1076158940397351
sonata,soul,LSTM,FCN,FGSM,0.3,0.2742616033755274,0.1076158940397351
sonata,soul,LSTM,FCN,PGD,0.1,0.2742616033755274,0.11913489736070382
sonata,soul,LSTM,FCN,PGD,0.2,0.2742616033755274,0.10840560373582389
