Target_Vehicle,Source_Vehicle,Target_Model,Source_Model,Attack,Epsilon,Accuracy,F1
soul,sonata,LSTM,FCN,BIM,0.2,0.7644757433489828,0.7695432121400324
soul,sonata,LSTM,FCN,BIM,0.3,0.7644757433489828,0.7695432121400324
soul,sonata,LSTM,FCN,FGSM,0.1,0.758998435054773,0.7644303551178719
soul,sonata,LSTM,FCN,FGSM,0.2,0.8501564945226917,0.852971575382566
soul,sonata,LSTM,FCN,FGSM,0.3,0.4757433489827856,0.40619177956713715
soul,sonata,LSTM,FCN,PGD,0.1,0.763302034428795,0.7685369741461093
soul,sonata,LSTM,FCN,PGD,0.2,0.8470266040688575,0.8518404413847593
soul,sonata,LSTM,FCN,PGD,0.3,0.8129890453834115,0.8157978925834097
soul,sonata,LSTM,FCN,RFGSM,0.1,0.764866979655712,0.7699533020077847
soul,sonata,LSTM,FCN,RFGSM,0.2,0.7652582159624414,0.7703180321093865
soul,sonata,LSTM,FCN,RFGSM,0.3,0.764866979655712,0.7699533020077847
soul,sonata,LSTM,CNN,BIM,0.1,0.7734741784037559,0.7773157122326897
soul,sonata,LSTM,CNN,BIM,0.2,0.7734741784037559,0.7773157122326897
soul,sonata,LSTM,CNN,BIM,0.3,0.7734741784037559,0.7773157122326897
soul,sonata,LSTM,CNN,FGSM,0.1,0.7758215962441315,0.7792818062476617
soul,sonata,LSTM,CNN,FGSM,0.2,0.8834115805946792,0.8867290751513819
soul,sonata,LSTM,CNN,FGSM,0.3,0.8450704225352113,0.8487636884749182
soul,sonata,LSTM,CNN,PGD,0.1,0.7699530516431925,0.7743425707621983
soul,sonata,LSTM,CNN,PGD,0.2,0.7699530516431925,0.7754254248309878
soul,sonata,LSTM,CNN,PGD,0.3,0.804773082942097,0.8083894649634183
soul,sonata,LSTM,CNN,RFGSM,0.1,0.770735524256651,0.7750714180534393
soul,sonata,LSTM,CNN,RFGSM,0.2,0.7723004694835681,0.7762183164785321
soul,sonata,LSTM,CNN,RFGSM,0.3,0.7715179968701096,0.7757131740175389
soul,sonata,LSTM,LSTM,BIM,0.1,0.7683881064162754,0.7729617072422719
soul,sonata,LSTM,LSTM,BIM,0.2,0.7683881064162754,0.7729617072422719
soul,sonata,LSTM,LSTM,BIM,0.3,0.7683881064162754,0.7729617072422719
soul,sonata,LSTM,LSTM,FGSM,0.1,0.7570422535211268,0.7626302174927897
soul,sonata,LSTM,LSTM,FGSM,0.2,0.7116588419405321,0.7230108768927666
soul,sonata,LSTM,LSTM,FGSM,0.3,0.38184663536776214,0.335800480118419
soul,sonata,LSTM,LSTM,PGD,0.1,0.7664319248826291,0.7711786549386452
soul,sonata,LSTM,LSTM,PGD,0.2,0.8763693270735524,0.8799162933377258
soul,sonata,LSTM,LSTM,PGD,0.3,0.8028169014084507,0.8065599788183443
soul,sonata,LSTM,LSTM,RFGSM,0.1,0.769170579029734,0.7737442112375121
soul,sonata,LSTM,LSTM,RFGSM,0.2,0.7683881064162754,0.7729717169510747
soul,sonata,LSTM,LSTM,RFGSM,0.3,0.769170579029734,0.7737442112375121
soul,soul,FCN,FCN,BIM,0.1,0.9426160337552743,0.9456693143265582
soul,soul,FCN,FCN,BIM,0.2,0.9426160337552743,0.9456693143265582
soul,soul,FCN,FCN,BIM,0.3,0.9426160337552743,0.9456693143265582
soul,soul,FCN,FCN,FGSM,0.1,0.9383966244725739,0.9415434891624703
soul,soul,FCN,FCN,FGSM,0.2,0.9147679324894514,0.9186084422719499
soul,soul,FCN,FCN,FGSM,0.3,0.6270042194092827,0.6055881332955011
soul,soul,FCN,FCN,PGD,0.1,0.9443037974683545,0.9472878565493261
soul,soul,FCN,FCN,PGD,0.2,0.9426160337552743,0.9456792697920332
soul,soul,FCN,FCN,PGD,0.3,0.8835443037974684,0.8901456168575039
soul,soul,FCN,FCN,RFGSM,0.1,0.9426160337552743,0.9456693143265582
soul,soul,FCN,FCN,RFGSM,0.2,0.9426160337552743,0.9456693143265582
soul,soul,FCN,FCN,RFGSM,0.3,0.9443037974683545,0.9472878565493261
soul,soul,FCN,CNN,BIM,0.1,0.9485232067510548,0.9513236801156545
soul,soul,FCN,CNN,BIM,0.2,0.9485232067510548,0.9513236801156545
soul,soul,FCN,CNN,BIM,0.3,0.9485232067510548,0.9513236801156545
soul,soul,FCN,CNN,FGSM,0.1,0.9493670886075949,0.9521291402934267
soul,soul,FCN,CNN,FGSM,0.2,0.9493670886075949,0.9521736601173267
soul,soul,FCN,CNN,FGSM,0.3,0.8784810126582279,0.8829597324276484
soul,soul,FCN,CNN,PGD,0.1,0.9552742616033755,0.9577529714102151
soul,soul,FCN,CNN,PGD,0.2,0.9569620253164557,0.9594034859216047
soul,soul,FCN,CNN,PGD,0.3,0.9189873417721519,0.9238372043314139
soul,soul,FCN,CNN,RFGSM,0.1,0.950210970464135,0.9529340615913053
soul,soul,FCN,CNN,RFGSM,0.2,0.950210970464135,0.9529340615913053
soul,soul,FCN,CNN,RFGSM,0.3,0.950210970464135,0.9529340615913053
soul,soul,FCN,LSTM,BIM,0.1,0.9417721518987342,0.944752844821338
soul,soul,FCN,LSTM,BIM,0.2,0.9417721518987342,0.944752844821338
soul,soul,FCN,LSTM,BIM,0.3,0.9417721518987342,0.944752844821338
soul,soul,FCN,LSTM,FGSM,0.1,0.9350210970464135,0.9381229408646523
soul,soul,FCN,LSTM,FGSM,0.2,0.9130801687763713,0.9170150815920878
soul,soul,FCN,LSTM,FGSM,0.3,0.34514767932489454,0.2461138160702244
soul,soul,FCN,LSTM,PGD,0.1,0.9417721518987342,0.944752844821338
soul,soul,FCN,LSTM,PGD,0.2,0.9417721518987342,0.9448673327951502
soul,soul,FCN,LSTM,PGD,0.3,0.9223628691983122,0.9270776806351121
soul,soul,FCN,LSTM,RFGSM,0.1,0.9409282700421941,0.943940983491056
soul,soul,FCN,LSTM,RFGSM,0.2,0.9426160337552743,0.945564057878598
soul,soul,FCN,LSTM,RFGSM,0.3,0.9417721518987342,0.944752844821338
soul,soul,CNN,FCN,BIM,0.1,0.729957805907173,0.6714726996781691
soul,soul,CNN,FCN,BIM,0.2,0.729957805907173,0.6714726996781691
soul,soul,CNN,FCN,BIM,0.3,0.729957805907173,0.6714726996781691
soul,soul,CNN,FCN,FGSM,0.1,0.7291139240506329,0.670670859973265
soul,soul,CNN,FCN,FGSM,0.2,0.7257383966244726,0.6685295175514187
soul,soul,CNN,FCN,FGSM,0.3,0.6767932489451477,0.6290768831906528
soul,soul,CNN,FCN,PGD,0.1,0.729957805907173,0.6714726996781691
soul,soul,CNN,FCN,PGD,0.2,0.7308016877637131,0.6728732703971447
soul,soul,CNN,FCN,PGD,0.3,0.7316455696202532,0.6745294661037229
soul,soul,CNN,FCN,RFGSM,0.1,0.729957805907173,0.6714726996781691
soul,soul,CNN,FCN,RFGSM,0.2,0.729957805907173,0.6714726996781691
soul,soul,CNN,FCN,RFGSM,0.3,0.729957805907173,0.6714726996781691
soul,soul,CNN,CNN,BIM,0.1,0.7282700421940929,0.6701332255646629
soul,soul,CNN,CNN,BIM,0.2,0.7282700421940929,0.6701332255646629
soul,soul,CNN,CNN,BIM,0.3,0.7282700421940929,0.6701332255646629
soul,soul,CNN,CNN,FGSM,0.1,0.7291139240506329,0.671013475803941
soul,soul,CNN,CNN,FGSM,0.2,0.7232067510548523,0.6656618030352561
soul,soul,CNN,CNN,FGSM,0.3,0.640506329113924,0.5902942563670226
soul,soul,CNN,CNN,PGD,0.1,0.7274261603375527,0.6693315853703368
soul,soul,CNN,CNN,PGD,0.2,0.7265822784810126,0.6685307114368553
soul,soul,CNN,CNN,PGD,0.3,0.7223628691983123,0.666284955333632
soul,soul,CNN,CNN,RFGSM,0.1,0.7282700421940929,0.6701332255646629
soul,soul,CNN,CNN,RFGSM,0.2,0.7282700421940929,0.6701332255646629
soul,soul,CNN,CNN,RFGSM,0.3,0.7282700421940929,0.6701332255646629
soul,soul,CNN,LSTM,BIM,0.1,0.729957805907173,0.671738847704513
soul,soul,CNN,LSTM,BIM,0.2,0.729957805907173,0.671738847704513
